Date,Days Since 2019-12-31,CountryName,Region,County,Confirmed,Deaths
1/21/2020,21,United States of America,Washington,Snohomish,1,0
1/22/2020,22,United States of America,Washington,Snohomish,1,0
1/23/2020,23,United States of America,Washington,Snohomish,1,0
1/24/2020,24,United States of America,Illinois,Cook,1,0
1/24/2020,24,United States of America,Washington,Snohomish,1,0
1/25/2020,25,United States of America,California,Orange,1,0
1/25/2020,25,United States of America,Illinois,Cook,1,0
1/25/2020,25,United States of America,Washington,Snohomish,1,0
1/26/2020,26,United States of America,Arizona,Maricopa,1,0
1/26/2020,26,United States of America,California,Los Angeles,1,0
1/26/2020,26,United States of America,California,Orange,1,0
1/26/2020,26,United States of America,Illinois,Cook,1,0
1/26/2020,26,United States of America,Washington,Snohomish,1,0
1/27/2020,27,United States of America,Arizona,Maricopa,1,0
1/27/2020,27,United States of America,California,Los Angeles,1,0
1/27/2020,27,United States of America,California,Orange,1,0
1/27/2020,27,United States of America,Illinois,Cook,1,0
1/27/2020,27,United States of America,Washington,Snohomish,1,0
1/28/2020,28,United States of America,Arizona,Maricopa,1,0
1/28/2020,28,United States of America,California,Los Angeles,1,0
1/28/2020,28,United States of America,California,Orange,1,0
1/28/2020,28,United States of America,Illinois,Cook,1,0
1/28/2020,28,United States of America,Washington,Snohomish,1,0
1/29/2020,29,United States of America,Arizona,Maricopa,1,0
1/29/2020,29,United States of America,California,Los Angeles,1,0
1/29/2020,29,United States of America,California,Orange,1,0
1/29/2020,29,United States of America,Illinois,Cook,1,0
1/29/2020,29,United States of America,Washington,Snohomish,1,0
1/30/2020,30,United States of America,Arizona,Maricopa,1,0
1/30/2020,30,United States of America,California,Los Angeles,1,0
1/30/2020,30,United States of America,California,Orange,1,0
1/30/2020,30,United States of America,Illinois,Cook,2,0
1/30/2020,30,United States of America,Washington,Snohomish,1,0
1/31/2020,31,United States of America,Arizona,Maricopa,1,0
1/31/2020,31,United States of America,California,Los Angeles,1,0
1/31/2020,31,United States of America,California,Orange,1,0
1/31/2020,31,United States of America,California,Santa Clara,1,0
1/31/2020,31,United States of America,Illinois,Cook,2,0
1/31/2020,31,United States of America,Washington,Snohomish,1,0
2/1/2020,32,United States of America,Arizona,Maricopa,1,0
2/1/2020,32,United States of America,California,Los Angeles,1,0
2/1/2020,32,United States of America,California,Orange,1,0
2/1/2020,32,United States of America,California,Santa Clara,1,0
2/1/2020,32,United States of America,Illinois,Cook,2,0
2/1/2020,32,United States of America,Massachusetts,Suffolk,1,0
2/1/2020,32,United States of America,Washington,Snohomish,1,0
2/2/2020,33,United States of America,Arizona,Maricopa,1,0
2/2/2020,33,United States of America,California,Los Angeles,1,0
2/2/2020,33,United States of America,California,Orange,1,0
2/2/2020,33,United States of America,California,San Francisco,2,0
2/2/2020,33,United States of America,California,Santa Clara,2,0
2/2/2020,33,United States of America,Illinois,Cook,2,0
2/2/2020,33,United States of America,Massachusetts,Suffolk,1,0
2/2/2020,33,United States of America,Washington,Snohomish,1,0
2/3/2020,34,United States of America,Arizona,Maricopa,1,0
2/3/2020,34,United States of America,California,Los Angeles,1,0
2/3/2020,34,United States of America,California,Orange,1,0
2/3/2020,34,United States of America,California,San Francisco,2,0
2/3/2020,34,United States of America,California,Santa Clara,2,0
2/3/2020,34,United States of America,Illinois,Cook,2,0
2/3/2020,34,United States of America,Massachusetts,Suffolk,1,0
2/3/2020,34,United States of America,Washington,Snohomish,1,0
2/4/2020,35,United States of America,Arizona,Maricopa,1,0
2/4/2020,35,United States of America,California,Los Angeles,1,0
2/4/2020,35,United States of America,California,Orange,1,0
2/4/2020,35,United States of America,California,San Francisco,2,0
2/4/2020,35,United States of America,California,Santa Clara,2,0
2/4/2020,35,United States of America,Illinois,Cook,2,0
2/4/2020,35,United States of America,Massachusetts,Suffolk,1,0
2/4/2020,35,United States of America,Washington,Snohomish,1,0
2/5/2020,36,United States of America,Arizona,Maricopa,1,0
2/5/2020,36,United States of America,California,Los Angeles,1,0
2/5/2020,36,United States of America,California,Orange,1,0
2/5/2020,36,United States of America,California,San Francisco,2,0
2/5/2020,36,United States of America,California,Santa Clara,2,0
2/5/2020,36,United States of America,Illinois,Cook,2,0
2/5/2020,36,United States of America,Massachusetts,Suffolk,1,0
2/5/2020,36,United States of America,Washington,Snohomish,1,0
2/5/2020,36,United States of America,Wisconsin,Dane,1,0
2/6/2020,37,United States of America,Arizona,Maricopa,1,0
2/6/2020,37,United States of America,California,Los Angeles,1,0
2/6/2020,37,United States of America,California,Orange,1,0
2/6/2020,37,United States of America,California,San Francisco,2,0
2/6/2020,37,United States of America,California,Santa Clara,2,0
2/6/2020,37,United States of America,Illinois,Cook,2,0
2/6/2020,37,United States of America,Massachusetts,Suffolk,1,0
2/6/2020,37,United States of America,Washington,Snohomish,1,0
2/6/2020,37,United States of America,Wisconsin,Dane,1,0
2/7/2020,38,United States of America,Arizona,Maricopa,1,0
2/7/2020,38,United States of America,California,Los Angeles,1,0
2/7/2020,38,United States of America,California,Orange,1,0
2/7/2020,38,United States of America,California,San Francisco,2,0
2/7/2020,38,United States of America,California,Santa Clara,2,0
2/7/2020,38,United States of America,Illinois,Cook,2,0
2/7/2020,38,United States of America,Massachusetts,Suffolk,1,0
2/7/2020,38,United States of America,Washington,Snohomish,1,0
2/7/2020,38,United States of America,Wisconsin,Dane,1,0
2/8/2020,39,United States of America,Arizona,Maricopa,1,0
2/8/2020,39,United States of America,California,Los Angeles,1,0
2/8/2020,39,United States of America,California,Orange,1,0
2/8/2020,39,United States of America,California,San Francisco,2,0
2/8/2020,39,United States of America,California,Santa Clara,2,0
2/8/2020,39,United States of America,Illinois,Cook,2,0
2/8/2020,39,United States of America,Massachusetts,Suffolk,1,0
2/8/2020,39,United States of America,Washington,Snohomish,1,0
2/8/2020,39,United States of America,Wisconsin,Dane,1,0
2/9/2020,40,United States of America,Arizona,Maricopa,1,0
2/9/2020,40,United States of America,California,Los Angeles,1,0
2/9/2020,40,United States of America,California,Orange,1,0
2/9/2020,40,United States of America,California,San Francisco,2,0
2/9/2020,40,United States of America,California,Santa Clara,2,0
2/9/2020,40,United States of America,Illinois,Cook,2,0
2/9/2020,40,United States of America,Massachusetts,Suffolk,1,0
2/9/2020,40,United States of America,Washington,Snohomish,1,0
2/9/2020,40,United States of America,Wisconsin,Dane,1,0
2/10/2020,41,United States of America,Arizona,Maricopa,1,0
2/10/2020,41,United States of America,California,Los Angeles,1,0
2/10/2020,41,United States of America,California,Orange,1,0
2/10/2020,41,United States of America,California,San Diego,1,0
2/10/2020,41,United States of America,California,San Francisco,2,0
2/10/2020,41,United States of America,California,Santa Clara,2,0
2/10/2020,41,United States of America,Illinois,Cook,2,0
2/10/2020,41,United States of America,Massachusetts,Suffolk,1,0
2/10/2020,41,United States of America,Washington,Snohomish,1,0
2/10/2020,41,United States of America,Wisconsin,Dane,1,0
2/11/2020,42,United States of America,Arizona,Maricopa,1,0
2/11/2020,42,United States of America,California,Los Angeles,1,0
2/11/2020,42,United States of America,California,Orange,1,0
2/11/2020,42,United States of America,California,San Diego,1,0
2/11/2020,42,United States of America,California,San Francisco,2,0
2/11/2020,42,United States of America,California,Santa Clara,2,0
2/11/2020,42,United States of America,Illinois,Cook,2,0
2/11/2020,42,United States of America,Massachusetts,Suffolk,1,0
2/11/2020,42,United States of America,Washington,Snohomish,1,0
2/11/2020,42,United States of America,Wisconsin,Dane,1,0
2/12/2020,43,United States of America,Arizona,Maricopa,1,0
2/12/2020,43,United States of America,California,Los Angeles,1,0
2/12/2020,43,United States of America,California,Orange,1,0
2/12/2020,43,United States of America,California,San Diego,1,0
2/12/2020,43,United States of America,California,San Francisco,2,0
2/12/2020,43,United States of America,California,Santa Clara,2,0
2/12/2020,43,United States of America,Illinois,Cook,2,0
2/12/2020,43,United States of America,Massachusetts,Suffolk,1,0
2/12/2020,43,United States of America,Texas,Bexar,1,0
2/12/2020,43,United States of America,Washington,Snohomish,1,0
2/12/2020,43,United States of America,Wisconsin,Dane,1,0
2/13/2020,44,United States of America,Arizona,Maricopa,1,0
2/13/2020,44,United States of America,California,Los Angeles,1,0
2/13/2020,44,United States of America,California,Orange,1,0
2/13/2020,44,United States of America,California,San Diego,1,0
2/13/2020,44,United States of America,California,San Francisco,2,0
2/13/2020,44,United States of America,California,Santa Clara,2,0
2/13/2020,44,United States of America,Illinois,Cook,2,0
2/13/2020,44,United States of America,Massachusetts,Suffolk,1,0
2/13/2020,44,United States of America,Texas,Bexar,2,0
2/13/2020,44,United States of America,Washington,Snohomish,1,0
2/13/2020,44,United States of America,Wisconsin,Dane,1,0
2/14/2020,45,United States of America,Arizona,Maricopa,1,0
2/14/2020,45,United States of America,California,Los Angeles,1,0
2/14/2020,45,United States of America,California,Orange,1,0
2/14/2020,45,United States of America,California,San Diego,1,0
2/14/2020,45,United States of America,California,San Francisco,2,0
2/14/2020,45,United States of America,California,Santa Clara,2,0
2/14/2020,45,United States of America,Illinois,Cook,2,0
2/14/2020,45,United States of America,Massachusetts,Suffolk,1,0
2/14/2020,45,United States of America,Texas,Bexar,2,0
2/14/2020,45,United States of America,Washington,Snohomish,1,0
2/14/2020,45,United States of America,Wisconsin,Dane,1,0
2/15/2020,46,United States of America,Arizona,Maricopa,1,0
2/15/2020,46,United States of America,California,Los Angeles,1,0
2/15/2020,46,United States of America,California,Orange,1,0
2/15/2020,46,United States of America,California,San Diego,1,0
2/15/2020,46,United States of America,California,San Francisco,2,0
2/15/2020,46,United States of America,California,Santa Clara,2,0
2/15/2020,46,United States of America,Illinois,Cook,2,0
2/15/2020,46,United States of America,Massachusetts,Suffolk,1,0
2/15/2020,46,United States of America,Texas,Bexar,2,0
2/15/2020,46,United States of America,Washington,Snohomish,1,0
2/15/2020,46,United States of America,Wisconsin,Dane,1,0
2/16/2020,47,United States of America,Arizona,Maricopa,1,0
2/16/2020,47,United States of America,California,Los Angeles,1,0
2/16/2020,47,United States of America,California,Orange,1,0
2/16/2020,47,United States of America,California,San Diego,1,0
2/16/2020,47,United States of America,California,San Francisco,2,0
2/16/2020,47,United States of America,California,Santa Clara,2,0
2/16/2020,47,United States of America,Illinois,Cook,2,0
2/16/2020,47,United States of America,Massachusetts,Suffolk,1,0
2/16/2020,47,United States of America,Texas,Bexar,2,0
2/16/2020,47,United States of America,Washington,Snohomish,1,0
2/16/2020,47,United States of America,Wisconsin,Dane,1,0
2/17/2020,48,United States of America,Arizona,Maricopa,1,0
2/17/2020,48,United States of America,California,Los Angeles,1,0
2/17/2020,48,United States of America,California,Orange,1,0
2/17/2020,48,United States of America,California,San Diego,1,0
2/17/2020,48,United States of America,California,San Francisco,2,0
2/17/2020,48,United States of America,California,Santa Clara,2,0
2/17/2020,48,United States of America,Illinois,Cook,2,0
2/17/2020,48,United States of America,Massachusetts,Suffolk,1,0
2/17/2020,48,United States of America,Nebraska,Douglas,10,0
2/17/2020,48,United States of America,Texas,Bexar,2,0
2/17/2020,48,United States of America,Washington,Snohomish,1,0
2/17/2020,48,United States of America,Wisconsin,Dane,1,0
2/18/2020,49,United States of America,Arizona,Maricopa,1,0
2/18/2020,49,United States of America,California,Los Angeles,1,0
2/18/2020,49,United States of America,California,Orange,1,0
2/18/2020,49,United States of America,California,San Diego,1,0
2/18/2020,49,United States of America,California,San Francisco,2,0
2/18/2020,49,United States of America,California,Santa Clara,2,0
2/18/2020,49,United States of America,Illinois,Cook,2,0
2/18/2020,49,United States of America,Massachusetts,Suffolk,1,0
2/18/2020,49,United States of America,Nebraska,Douglas,10,0
2/18/2020,49,United States of America,Texas,Bexar,2,0
2/18/2020,49,United States of America,Washington,Snohomish,1,0
2/18/2020,49,United States of America,Wisconsin,Dane,1,0
2/19/2020,50,United States of America,Arizona,Maricopa,1,0
2/19/2020,50,United States of America,California,Los Angeles,1,0
2/19/2020,50,United States of America,California,Orange,1,0
2/19/2020,50,United States of America,California,San Diego,1,0
2/19/2020,50,United States of America,California,San Francisco,2,0
2/19/2020,50,United States of America,California,Santa Clara,2,0
2/19/2020,50,United States of America,Illinois,Cook,2,0
2/19/2020,50,United States of America,Massachusetts,Suffolk,1,0
2/19/2020,50,United States of America,Nebraska,Douglas,10,0
2/19/2020,50,United States of America,Texas,Bexar,2,0
2/19/2020,50,United States of America,Washington,Snohomish,1,0
2/19/2020,50,United States of America,Wisconsin,Dane,1,0
2/20/2020,51,United States of America,Arizona,Maricopa,1,0
2/20/2020,51,United States of America,California,Humboldt,1,0
2/20/2020,51,United States of America,California,Los Angeles,1,0
2/20/2020,51,United States of America,California,Orange,1,0
2/20/2020,51,United States of America,California,San Diego,1,0
2/20/2020,51,United States of America,California,San Francisco,2,0
2/20/2020,51,United States of America,California,Santa Clara,2,0
2/20/2020,51,United States of America,Illinois,Cook,2,0
2/20/2020,51,United States of America,Massachusetts,Suffolk,1,0
2/20/2020,51,United States of America,Nebraska,Douglas,11,0
2/20/2020,51,United States of America,Texas,Bexar,2,0
2/20/2020,51,United States of America,Washington,Snohomish,1,0
2/20/2020,51,United States of America,Wisconsin,Dane,1,0
2/21/2020,52,United States of America,Arizona,Maricopa,1,0
2/21/2020,52,United States of America,California,Humboldt,1,0
2/21/2020,52,United States of America,California,Los Angeles,1,0
2/21/2020,52,United States of America,California,Orange,1,0
2/21/2020,52,United States of America,California,Sacramento,1,0
2/21/2020,52,United States of America,California,San Diego,1,0
2/21/2020,52,United States of America,California,San Francisco,2,0
2/21/2020,52,United States of America,California,Santa Clara,2,0
2/21/2020,52,United States of America,Illinois,Cook,2,0
2/21/2020,52,United States of America,Massachusetts,Suffolk,1,0
2/21/2020,52,United States of America,Nebraska,Douglas,11,0
2/21/2020,52,United States of America,Texas,Bexar,4,0
2/21/2020,52,United States of America,Washington,Snohomish,1,0
2/21/2020,52,United States of America,Wisconsin,Dane,1,0
2/22/2020,53,United States of America,Arizona,Maricopa,1,0
2/22/2020,53,United States of America,California,Humboldt,1,0
2/22/2020,53,United States of America,California,Los Angeles,1,0
2/22/2020,53,United States of America,California,Orange,1,0
2/22/2020,53,United States of America,California,Sacramento,1,0
2/22/2020,53,United States of America,California,San Diego,1,0
2/22/2020,53,United States of America,California,San Francisco,2,0
2/22/2020,53,United States of America,California,Santa Clara,2,0
2/22/2020,53,United States of America,Illinois,Cook,2,0
2/22/2020,53,United States of America,Massachusetts,Suffolk,1,0
2/22/2020,53,United States of America,Nebraska,Douglas,11,0
2/22/2020,53,United States of America,Texas,Bexar,4,0
2/22/2020,53,United States of America,Washington,Snohomish,1,0
2/22/2020,53,United States of America,Wisconsin,Dane,1,0
2/23/2020,54,United States of America,Arizona,Maricopa,1,0
2/23/2020,54,United States of America,California,Humboldt,1,0
2/23/2020,54,United States of America,California,Los Angeles,1,0
2/23/2020,54,United States of America,California,Orange,1,0
2/23/2020,54,United States of America,California,Sacramento,1,0
2/23/2020,54,United States of America,California,San Diego,1,0
2/23/2020,54,United States of America,California,San Francisco,2,0
2/23/2020,54,United States of America,California,Santa Clara,2,0
2/23/2020,54,United States of America,Illinois,Cook,2,0
2/23/2020,54,United States of America,Massachusetts,Suffolk,1,0
2/23/2020,54,United States of America,Nebraska,Douglas,11,0
2/23/2020,54,United States of America,Texas,Bexar,4,0
2/23/2020,54,United States of America,Washington,Snohomish,1,0
2/23/2020,54,United States of America,Wisconsin,Dane,1,0
2/24/2020,55,United States of America,Arizona,Maricopa,1,0
2/24/2020,55,United States of America,California,Humboldt,1,0
2/24/2020,55,United States of America,California,Los Angeles,1,0
2/24/2020,55,United States of America,California,Orange,1,0
2/24/2020,55,United States of America,California,Sacramento,1,0
2/24/2020,55,United States of America,California,San Diego,1,0
2/24/2020,55,United States of America,California,San Francisco,3,0
2/24/2020,55,United States of America,California,Santa Clara,2,0
2/24/2020,55,United States of America,California,Solano,1,0
2/24/2020,55,United States of America,Illinois,Cook,2,0
2/24/2020,55,United States of America,Massachusetts,Suffolk,1,0
2/24/2020,55,United States of America,Nebraska,Douglas,12,0
2/24/2020,55,United States of America,Texas,Bexar,10,0
2/24/2020,55,United States of America,Washington,Snohomish,1,0
2/24/2020,55,United States of America,Washington,Spokane,4,0
2/24/2020,55,United States of America,Wisconsin,Dane,1,0
2/25/2020,56,United States of America,Arizona,Maricopa,1,0
2/25/2020,56,United States of America,California,Humboldt,1,0
2/25/2020,56,United States of America,California,Los Angeles,1,0
2/25/2020,56,United States of America,California,Orange,1,0
2/25/2020,56,United States of America,California,Sacramento,1,0
2/25/2020,56,United States of America,California,San Diego,1,0
2/25/2020,56,United States of America,California,San Francisco,3,0
2/25/2020,56,United States of America,California,Santa Clara,2,0
2/25/2020,56,United States of America,California,Solano,1,0
2/25/2020,56,United States of America,Illinois,Cook,2,0
2/25/2020,56,United States of America,Massachusetts,Suffolk,1,0
2/25/2020,56,United States of America,Nebraska,Douglas,13,0
2/25/2020,56,United States of America,Texas,Bexar,10,0
2/25/2020,56,United States of America,Utah,Salt Lake,1,0
2/25/2020,56,United States of America,Washington,Snohomish,1,0
2/25/2020,56,United States of America,Washington,Spokane,4,0
2/25/2020,56,United States of America,Wisconsin,Dane,1,0
2/26/2020,57,United States of America,Arizona,Maricopa,1,0
2/26/2020,57,United States of America,California,Humboldt,1,0
2/26/2020,57,United States of America,California,Los Angeles,1,0
2/26/2020,57,United States of America,California,Marin,1,0
2/26/2020,57,United States of America,California,Napa,1,0
2/26/2020,57,United States of America,California,Orange,1,0
2/26/2020,57,United States of America,California,Sacramento,3,0
2/26/2020,57,United States of America,California,San Diego,1,0
2/26/2020,57,United States of America,California,San Francisco,3,0
2/26/2020,57,United States of America,California,Santa Clara,2,0
2/26/2020,57,United States of America,California,Solano,11,0
2/26/2020,57,United States of America,California,Sonoma,1,0
2/26/2020,57,United States of America,Illinois,Cook,2,0
2/26/2020,57,United States of America,Massachusetts,Suffolk,1,0
2/26/2020,57,United States of America,Nebraska,Douglas,13,0
2/26/2020,57,United States of America,Texas,Bexar,10,0
2/26/2020,57,United States of America,Utah,Salt Lake,1,0
2/26/2020,57,United States of America,Washington,Snohomish,1,0
2/26/2020,57,United States of America,Washington,Spokane,4,0
2/26/2020,57,United States of America,Wisconsin,Dane,1,0
2/27/2020,58,United States of America,Arizona,Maricopa,1,0
2/27/2020,58,United States of America,California,Humboldt,1,0
2/27/2020,58,United States of America,California,Los Angeles,1,0
2/27/2020,58,United States of America,California,Marin,1,0
2/27/2020,58,United States of America,California,Napa,1,0
2/27/2020,58,United States of America,California,Orange,1,0
2/27/2020,58,United States of America,California,Sacramento,3,0
2/27/2020,58,United States of America,California,San Diego,1,0
2/27/2020,58,United States of America,California,San Francisco,3,0
2/27/2020,58,United States of America,California,Santa Clara,2,0
2/27/2020,58,United States of America,California,Solano,11,0
2/27/2020,58,United States of America,California,Sonoma,1,0
2/27/2020,58,United States of America,Illinois,Cook,2,0
2/27/2020,58,United States of America,Massachusetts,Suffolk,1,0
2/27/2020,58,United States of America,Nebraska,Douglas,13,0
2/27/2020,58,United States of America,Texas,Bexar,10,0
2/27/2020,58,United States of America,Utah,Salt Lake,1,0
2/27/2020,58,United States of America,Washington,Snohomish,1,0
2/27/2020,58,United States of America,Washington,Spokane,4,0
2/27/2020,58,United States of America,Wisconsin,Dane,1,0
2/28/2020,59,United States of America,Arizona,Maricopa,1,0
2/28/2020,59,United States of America,California,Humboldt,1,0
2/28/2020,59,United States of America,California,Los Angeles,1,0
2/28/2020,59,United States of America,California,Marin,1,0
2/28/2020,59,United States of America,California,Napa,1,0
2/28/2020,59,United States of America,California,Orange,1,0
2/28/2020,59,United States of America,California,Sacramento,3,0
2/28/2020,59,United States of America,California,San Diego,1,0
2/28/2020,59,United States of America,California,San Francisco,3,0
2/28/2020,59,United States of America,California,Santa Clara,3,0
2/28/2020,59,United States of America,California,Solano,11,0
2/28/2020,59,United States of America,California,Sonoma,1,0
2/28/2020,59,United States of America,Illinois,Cook,2,0
2/28/2020,59,United States of America,Massachusetts,Suffolk,1,0
2/28/2020,59,United States of America,Nebraska,Douglas,13,0
2/28/2020,59,United States of America,Oregon,Washington,1,0
2/28/2020,59,United States of America,Texas,Bexar,11,0
2/28/2020,59,United States of America,Utah,Salt Lake,1,0
2/28/2020,59,United States of America,Washington,King,1,0
2/28/2020,59,United States of America,Washington,Snohomish,2,0
2/28/2020,59,United States of America,Washington,Spokane,4,0
2/28/2020,59,United States of America,Wisconsin,Dane,1,0
2/29/2020,60,United States of America,Arizona,Maricopa,1,0
2/29/2020,60,United States of America,California,Humboldt,1,0
2/29/2020,60,United States of America,California,Los Angeles,1,0
2/29/2020,60,United States of America,California,Marin,1,0
2/29/2020,60,United States of America,California,Napa,1,0
2/29/2020,60,United States of America,California,Orange,1,0
2/29/2020,60,United States of America,California,Sacramento,3,0
2/29/2020,60,United States of America,California,San Diego,1,0
2/29/2020,60,United States of America,California,San Francisco,3,0
2/29/2020,60,United States of America,California,Santa Clara,4,0
2/29/2020,60,United States of America,California,Solano,11,0
2/29/2020,60,United States of America,California,Sonoma,1,0
2/29/2020,60,United States of America,Illinois,Cook,3,0
2/29/2020,60,United States of America,Massachusetts,Suffolk,1,0
2/29/2020,60,United States of America,Nebraska,Douglas,13,0
2/29/2020,60,United States of America,Oregon,Washington,1,0
2/29/2020,60,United States of America,Texas,Bexar,11,0
2/29/2020,60,United States of America,Utah,Salt Lake,1,0
2/29/2020,60,United States of America,Washington,King,4,1
2/29/2020,60,United States of America,Washington,Snohomish,2,0
2/29/2020,60,United States of America,Washington,Spokane,4,0
2/29/2020,60,United States of America,Wisconsin,Dane,1,0
3/1/2020,61,United States of America,Arizona,Maricopa,1,0
3/1/2020,61,United States of America,California,Alameda,1,0
3/1/2020,61,United States of America,California,Humboldt,1,0
3/1/2020,61,United States of America,California,Los Angeles,1,0
3/1/2020,61,United States of America,California,Marin,1,0
3/1/2020,61,United States of America,California,Napa,1,0
3/1/2020,61,United States of America,California,Orange,1,0
3/1/2020,61,United States of America,California,Sacramento,3,0
3/1/2020,61,United States of America,California,San Diego,1,0
3/1/2020,61,United States of America,California,San Francisco,3,0
3/1/2020,61,United States of America,California,Santa Clara,7,0
3/1/2020,61,United States of America,California,Solano,12,0
3/1/2020,61,United States of America,California,Sonoma,1,0
3/1/2020,61,United States of America,Florida,Hillsborough,1,0
3/1/2020,61,United States of America,Florida,Manatee,1,0
3/1/2020,61,United States of America,Illinois,Cook,3,0
3/1/2020,61,United States of America,Massachusetts,Suffolk,1,0
3/1/2020,61,United States of America,Nebraska,Douglas,13,0
3/1/2020,61,United States of America,New York,New York City,1,0
3/1/2020,61,United States of America,Oregon,Washington,2,0
3/1/2020,61,United States of America,Rhode Island,Unknown,2,0
3/1/2020,61,United States of America,Texas,Bexar,11,0
3/1/2020,61,United States of America,Utah,Salt Lake,1,0
3/1/2020,61,United States of America,Washington,King,11,3
3/1/2020,61,United States of America,Washington,Snohomish,2,0
3/1/2020,61,United States of America,Washington,Spokane,4,0
3/1/2020,61,United States of America,Wisconsin,Dane,1,0
3/2/2020,62,United States of America,Arizona,Maricopa,1,0
3/2/2020,62,United States of America,California,Alameda,1,0
3/2/2020,62,United States of America,California,Humboldt,1,0
3/2/2020,62,United States of America,California,Los Angeles,1,0
3/2/2020,62,United States of America,California,Marin,1,0
3/2/2020,62,United States of America,California,Napa,1,0
3/2/2020,62,United States of America,California,Orange,1,0
3/2/2020,62,United States of America,California,Placer,1,0
3/2/2020,62,United States of America,California,Sacramento,3,0
3/2/2020,62,United States of America,California,San Diego,1,0
3/2/2020,62,United States of America,California,San Francisco,3,0
3/2/2020,62,United States of America,California,San Mateo,1,0
3/2/2020,62,United States of America,California,Santa Clara,9,0
3/2/2020,62,United States of America,California,Solano,12,0
3/2/2020,62,United States of America,California,Sonoma,2,0
3/2/2020,62,United States of America,Florida,Hillsborough,1,0
3/2/2020,62,United States of America,Florida,Manatee,1,0
3/2/2020,62,United States of America,Georgia,Fulton,2,0
3/2/2020,62,United States of America,Illinois,Cook,4,0
3/2/2020,62,United States of America,Massachusetts,Norfolk,1,0
3/2/2020,62,United States of America,Massachusetts,Suffolk,1,0
3/2/2020,62,United States of America,Nebraska,Douglas,13,0
3/2/2020,62,United States of America,New Hampshire,Grafton,1,0
3/2/2020,62,United States of America,New York,New York City,1,0
3/2/2020,62,United States of America,Oregon,Washington,2,0
3/2/2020,62,United States of America,Rhode Island,Unknown,2,0
3/2/2020,62,United States of America,Texas,Bexar,11,0
3/2/2020,62,United States of America,Utah,Salt Lake,1,0
3/2/2020,62,United States of America,Washington,King,15,6
3/2/2020,62,United States of America,Washington,Snohomish,3,0
3/2/2020,62,United States of America,Washington,Spokane,4,0
3/2/2020,62,United States of America,Washington,Walla Walla,1,0
3/2/2020,62,United States of America,Wisconsin,Dane,1,0
3/3/2020,63,United States of America,Arizona,Maricopa,2,0
3/3/2020,63,United States of America,California,Alameda,2,0
3/3/2020,63,United States of America,California,Contra Costa,1,0
3/3/2020,63,United States of America,California,Humboldt,1,0
3/3/2020,63,United States of America,California,Los Angeles,1,0
3/3/2020,63,United States of America,California,Marin,1,0
3/3/2020,63,United States of America,California,Napa,1,0
3/3/2020,63,United States of America,California,Orange,3,0
3/3/2020,63,United States of America,California,Placer,2,0
3/3/2020,63,United States of America,California,Sacramento,3,0
3/3/2020,63,United States of America,California,San Diego,1,0
3/3/2020,63,United States of America,California,San Francisco,3,0
3/3/2020,63,United States of America,California,San Mateo,1,0
3/3/2020,63,United States of America,California,Santa Clara,11,0
3/3/2020,63,United States of America,California,Solano,12,0
3/3/2020,63,United States of America,California,Sonoma,2,0
3/3/2020,63,United States of America,Florida,Hillsborough,2,0
3/3/2020,63,United States of America,Florida,Manatee,1,0
3/3/2020,63,United States of America,Georgia,Fulton,2,0
3/3/2020,63,United States of America,Illinois,Cook,4,0
3/3/2020,63,United States of America,Massachusetts,Norfolk,1,0
3/3/2020,63,United States of America,Massachusetts,Suffolk,1,0
3/3/2020,63,United States of America,Nebraska,Douglas,13,0
3/3/2020,63,United States of America,New Hampshire,Grafton,2,0
3/3/2020,63,United States of America,New York,New York City,2,0
3/3/2020,63,United States of America,North Carolina,Wake,1,0
3/3/2020,63,United States of America,Oregon,Washington,2,0
3/3/2020,63,United States of America,Rhode Island,Unknown,2,0
3/3/2020,63,United States of America,Texas,Bexar,11,0
3/3/2020,63,United States of America,Utah,Salt Lake,1,0
3/3/2020,63,United States of America,Washington,King,22,10
3/3/2020,63,United States of America,Washington,Snohomish,5,0
3/3/2020,63,United States of America,Washington,Spokane,4,0
3/3/2020,63,United States of America,Washington,Walla Walla,1,0
3/3/2020,63,United States of America,Wisconsin,Dane,1,0
3/4/2020,64,United States of America,Arizona,Maricopa,2,0
3/4/2020,64,United States of America,California,Alameda,2,0
3/4/2020,64,United States of America,California,Contra Costa,1,0
3/4/2020,64,United States of America,California,Humboldt,1,0
3/4/2020,64,United States of America,California,Los Angeles,7,0
3/4/2020,64,United States of America,California,Marin,1,0
3/4/2020,64,United States of America,California,Napa,1,0
3/4/2020,64,United States of America,California,Orange,3,0
3/4/2020,64,United States of America,California,Placer,2,1
3/4/2020,64,United States of America,California,Sacramento,3,0
3/4/2020,64,United States of America,California,San Diego,1,0
3/4/2020,64,United States of America,California,San Francisco,3,0
3/4/2020,64,United States of America,California,San Mateo,1,0
3/4/2020,64,United States of America,California,Santa Clara,14,0
3/4/2020,64,United States of America,California,Solano,12,0
3/4/2020,64,United States of America,California,Sonoma,3,0
3/4/2020,64,United States of America,Florida,Hillsborough,2,0
3/4/2020,64,United States of America,Florida,Manatee,1,0
3/4/2020,64,United States of America,Georgia,Fulton,2,0
3/4/2020,64,United States of America,Illinois,Cook,4,0
3/4/2020,64,United States of America,Massachusetts,Norfolk,1,0
3/4/2020,64,United States of America,Massachusetts,Suffolk,1,0
